Param0,String
2010,Square Fort
2011,Strong Square Fort
2012,Sturdy Octagonal Fort
2013,Sturdy Barricade
2014,Stun Trap
2015,Flame Trap
2016,Venom Trap
2017,Ankle Trap
2018,Stun Trap
2019,Flame Trap
2020,Venom Trap
2021,Ankle Trap
2022,Barricade
2023,Strong Fence Garden
2024,Plain Fence Garden
2025,Small Fence Garden
2026,Elephant Trap
2027,Sturdy Iron Barricade
2028,Recovery Center
2029,Cannon Observatory
2030,Elephant Nursery
2031,Fort Restoration Center
2032,Landmine Factory
2033,Bomb Factory
2034,Barrier
2035,Flame Tower
2036,Hwacha
2037,Enhanced Cannon Observatory
2038,Enhanced Flame Tower
2039,Big Hwacha
2040,Strong Square Fort
2041,Sturdy Square Fort
2042,Supply Depot
2043,Flame Tower
2044,Hwacha
2045,Wooden Fence Gate
2046,Wooden Fence
2047,Defense Tower
2048,Field HQ
2049,Medium Siege Tower Workshop
2050,Large Siege Tower Workshop
2051,Indomitable Flag Factory
2052,Indomitable Flag
2053,[Event] Fence
2054,Savage Flame Tower
2055,Savage Hwacha
2056,Savage Barricade
2057,Savage Stun Trap
2058,Savage Flame Trap
2059,Savage Venom Trap
2060,Savage Ankle Trap
2061,Savage Iron Barricade
2062,Savage Siege Defense Tower
2063,Savage Wooden Fence Gate
2064,Savage Wooden Fence
2065,Old Moon Fence
2066,Square Fort
2067,Barricade
2068,Wooden Fence
2070,Ballista Workshop
2075,Finto's Strong Fence
2076,Klau's Old Moon Fence
2077,[Event] Old Moon Fence
2092,Belmorn Field HQ
2093,Dark Power Octagonal Fort
2094,Dark Power Strong Fort
2095,Command Post
2096,Field HQ
2097,Field Command Post
2098,Strong Square Fort
2099,Sturdy Octagonal Fort
2100,Barrier
2101,Velia 4
2102,Velia 2-2
2103,Velia 5-1
2104,Velia 5-2
2105,Velia 3-1
2106,Velia 2-3
2107,Velia 2-1
2108,"Velia 3-2, 1F"
2109,"Velia 3-2, 2F"
2110,Velia Guild House
2111,"Velia 1, Rm. 1"
2112,"Velia 1, Rm. 2"
2113,"Velia 1, Rm. 3"
2114,"Balenos 2-1, Finto Farm"
2115,"Balenos 2-2, Finto Farm"
2116,"Balenos 1-1, Bartali Farm"
2117,"Balenos 1-2, Bartali Farm"
2118,"Balenos 4-1, DelLucci Farm"
2119,"Balenos 4-2, DelLucci Farm"
2120,"Balenos 3-1, Loggia Farm"
2121,"Balenos 3-2, Loggia Farm"
2122,"Balenos 5, Marino Farm"
2123,Lema Island 1
2125,"Balenos 6-1, Toscani Farm"
2126,"Balenos 6-2, Toscani Farm"
2127,Iliya Island 1-1
2128,Iliya Island 1-2
2129,Iliya Island 2-1
2130,Iliya Island 2-2
2131,Iliya Island 3
2132,Iliya Island 4-1
2133,Iliya Island 4-2
2134,Iliya Island 5
2135,Iliya Island 6-1
2136,Iliya Island 6-2
2137,Olvia 1-1
2138,Olvia 1-2
2139,Olvia 1-3
2140,Olvia Guild House
2141,Olvia 2-1
2142,Olvia 2-2
2143,Olvia 2-3
2144,Olvia 2-4
2145,"Olvia 2-5, 1F"
2146,"Olvia 2-5, 2F"
2147,Olvia 3-1
2148,Olvia 3-2
2149,Olvia 3-3
2150,Olvia 3-4
2151,Heidel 5-2
2152,Heidel 5-3
2153,"Heidel 5-1, 1F"
2154,"Heidel 5-1, 2F"
2155,Heidel 1-5
2156,Heidel 1-2
2157,Heidel 1-1
2158,Heidel 1-4
2159,Heidel 1-3
2160,Heidel 4-3
2161,"Heidel 4-1, 1F"
2162,"Heidel 4-1, 2F"
2163,"Heidel 6-1, 1F"
2164,"Heidel 6-1, 2F"
2165,"Heidel 6-2, 1F"
2166,"Heidel 6-2, 2F"
2167,Heidel 6-3
2168,"Heidel 9-1, 1F"
2169,Heidel 9-4
2170,"Heidel 9-2, 1F"
2171,"Heidel 9-2, 2F"
2172,Heidel 2-2
2173,"Heidel 2-1, 1F"
2174,"Heidel 2-1, 2F"
2175,"Heidel 6-4, 1F"
2176,"Heidel 6-4, 2F"
2177,Heidel 7-5
2178,Heidel 9-3
2179,Heidel 8-4
2180,"Heidel 3-1, 1F"
2181,"Heidel 3-1, 2F"
2182,Heidel 3-4
2183,Heidel Guild House 1
2184,"Heidel 7-3, 1F"
2185,"Heidel 7-3, 2F"
2186,"Heidel 7-4, 1F"
2187,"Heidel 7-4, 2F"
2188,Heidel Guild House 3
2189,Heidel 8-3
2190,"Heidel 8-2, B1"
2191,"Heidel 8-2, 1F"
2192,"Heidel 8-2, 2F"
2193,Heidel 8-5
2194,"Heidel 7-2, 1F"
2195,"Heidel 7-2, 2F"
2196,Heidel 7-1
2197,"Heidel 5-4, 2F"
2198,"Heidel 8-1, Rm. 5"
2199,"Heidel 8-1, Rm. 4"
2200,"Heidel 8-1, Rm. 3"
2201,"Heidel 8-1, Rm. 2"
2202,"Heidel 8-1, Rm. 1"
2203,"Serendia 1-1, 1F, Alejandro Farm"
2204,"Serendia 1-1, 2F, Alejandro Farm"
2205,"Serendia 1-2, Alejandro Farm"
2206,Glish 2
2207,Glish 4
2208,Glish 3
2209,"Glish 1, Rm. 3"
2210,"Glish 1, Rm. 2"
2211,"Glish 1, Rm. 1"
2212,"Dernyl Farm, Glish"
2213,"Serendia 4, Moretti Plantation"
2214,"Serendia 2-2, Costa Farm"
2215,"Serendia 2-1, 1F, Costa Farm"
2216,"Serendia 2-1, 2F, Costa Farm"
2217,"Serendia 2-3, Costa Farm"
2218,"Serendia 3, Elda Farm"
2219,"Heidel 9-1, 2F"
2220,"Heidel 4-2, 1F"
2221,"Heidel 4-2, 2F"
2222,"Heidel 2-3, 1F"
2223,"Heidel 2-3, 2F"
2224,Heidel 3-2
2225,Heidel 3-3
2226,Heidel 4-5
2227,Heidel 4-4
2228,Heidel Guild House 2
2229,Olvia 5-1
2230,Olvia 5-2
2231,Olvia 4-1
2232,Olvia 4-2
2233,Olvia 4-3
2234,Olvia 4-4
2235,Olvia 6-1
2236,Olvia 6-2
2237,Olvia 6-3
2238,Olvia 7-1
2239,"Olvia 7-2, 2F"
2240,"Olvia 7-2, 1F"
2241,Olvia 7-3
2242,Olvia 7-4
2243,Casta Farm 1
2244,Casta Farm 2
2245,Wale Farm 1
2246,Wale Farm 2
2249,"Serendia 5, Lynch Ranch"
2251,Keplan 1-1
2252,"Keplan 1-2, 1F"
2253,"Keplan 1-2, 2F"
2254,"Keplan 1-3, 1F"
2255,"Keplan 1-3, 2F"
2256,"Keplan 1-4, 1F"
2257,"Keplan 1-4, 2F"
2258,"Keplan 1-5, 2F"
2259,"Keplan 1-5, 3F"
2260,"Keplan 2-1, 2F"
2261,"Keplan 2-2, 1F"
2262,"Keplan 2-2, 2F"
2263,"Keplan 2-2, 3F"
2264,"Keplan 2-3, 1F"
2265,"Keplan 2-3, 2F"
2266,"Keplan 2-3, 3F"
2267,"Keplan 3-1, Storage"
2268,Keplan 3-1
2269,Keplan 3-2
2270,"Keplan 3-3, Storage"
2271,Keplan 3-3
2301,Trent 1
2302,Trent 2
2303,Trent 3
2304,Trent 4
2305,Trent 5
2306,Trent 6
2307,Behr 1
2308,Behr 2
2309,Behr 3
2310,Behr 4
2311,Behr 5
2312,Behr 6
2331,"Florin 1-1, Rm. 1"
2332,"Florin 1-1, Rm. 2"
2333,"Florin 1-1, Rm. 3"
2334,"Port Epheria 1-1, 1F"
2335,"Port Epheria 1-1, 2F"
2336,"Port Epheria 1-2, 1F"
2337,"Port Epheria 1-2, 2F"
2338,"Port Epheria 1-2, 3F"
2339,Port Epheria 1-3
2340,"Port Epheria 1-4, 1F"
2341,"Port Epheria 2-1, Rm. 1"
2342,"Port Epheria 2-1, Rm. 2"
2343,"Port Epheria 2-1, 1F"
2344,"Port Epheria 2-2, 1F"
2345,"Port Epheria 2-2, 2F"
2346,"Port Epheria 2-3, 1F"
2347,"Port Epheria 2-3, 2F"
2348,"Port Epheria 2-4, 1F"
2349,"Port Epheria 2-4, 2F"
2350,Port Epheria 2-5
2351,"Port Epheria 3-1, 1F"
2352,"Port Epheria 3-1, 2F"
2353,"Port Epheria 3-1, 3F"
2354,"Port Epheria 3-2, 1F"
2355,"Port Epheria 3-3, 1F"
2356,"Port Epheria 3-3, 2F"
2357,"Port Epheria 3-4, 1F"
2358,"Port Epheria 3-4, 2F"
2359,"Port Epheria 3-5, 1F"
2360,Florin 1-2
2361,Florin 1-3
2362,Florin 2-1
2363,Florin 2-2
2364,Florin 2-3
2365,Florin 2-4
2366,Dias Farm 1
2367,"Dias Farm 2, 1F"
2368,"Dias Farm 2, 2F"
2369,"Port Epheria 3-2, 2F"
2370,"Port Epheria 1-4, 2F"
2371,"Port Epheria 3-5, 2F"
2372,Falres Dirt Farm 1
2373,Northern Wheat Plantation 1
2374,Northern Wheat Plantation 2
2375,Bain Farmland 1
2376,Gianin Farm 1
2377,"1st Floor, Longleaf Tree Sentry Post"
2378,"2nd Floor, Longleaf Tree Sentry Post"
2401,"Slum 1-1, 1F"
2402,"Slum 1-1, 2F"
2403,"Slum 1-2, 1F"
2404,"Slum 1-2, 2F"
2405,"Slum 1-3, 1F"
2406,"Slum 1-3, 2F"
2407,"Slum 1-4, 1F"
2408,"Slum 1-4, 2F"
2409,"Slum 1-4, 3F"
2410,Slum 1-5
2411,Slum 2-1
2412,"Slum 2-2, 1F"
2413,"Slum 2-2, 2F"
2414,"Slum 2-3, 2F"
2415,"Slum 2-3, 3F"
2416,"Slum 2-4, 2F"
2417,"Slum 2-5, 1F"
2418,"Slum 2-5, 2F"
2419,"Slum 2-6, 1F"
2420,"Slum 2-6, 2F"
2421,Slum 2-7
2422,"Slum 3-1, 1F"
2423,"Slum 3-1, 2F"
2424,Slum 3-2
2425,Slum 3-3
2426,Slum 3-4
2427,Calpheon Guild House 1
2428,Slum 3-6
2452,"Market Street 1-1, 2F"
2453,"Market Street 1-2, 1F"
2454,"Market Street 1-2, 2F"
2455,"Market Street 1-3, 2F"
2456,"Market Street 1-4, 2F"
2457,Market Street 1-5
2458,"Market Street 1-6, 1F"
2459,"Market Street 1-6, 2F"
2460,"Market Street 1-7, 2F"
2461,"Market Street 1-8, 1F"
2462,"Market Street 1-8, 2F"
2463,"Market Street 1-8, 3F"
2466,"Market Street 2-1, 1F"
2467,"Market Street 2-1, 2F"
2468,"Market Street 2-2, 2F"
2469,"Market Street 2-3, 1F"
2470,"Market Street 2-3, 2F"
2471,Market Street 2-4
2472,"Market Street 3-1, 2F"
2473,"Market Street 3-2, 1F"
2474,"Market Street 3-2, 2F"
2475,"Market Street 3-2, 3F"
2476,"Market Street 3-3, 1F"
2477,"Market Street 3-3, 2F"
2478,Market Street 3-4
2479,"Market Street 3-5, 2F"
2480,"Market Street 3-6, 1F"
2481,"Market Street 3-6, 2F"
2482,Market Street 4-1
2483,"Market Street 4-2, 1F"
2484,"Market Street 4-2, 2F"
2485,Market Street 4-3
2486,"Market Street 4-4, 1F"
2487,"Market Street 4-4, 2F"
2488,"Market Street 4-5, 1F"
2489,"Market Street 4-5, 2F"
2490,Market Street 4-6
2491,Market Street 4-7
2492,Market Street 5-1
2493,Market Street 5-2
2494,"Market Street 5-3, 1F"
2495,"Market Street 5-3, 2F"
2496,"Market Street 5-4, 1F"
2497,"Market Street 5-4, 2F"
2498,"Market Street 5-5, 1F"
2499,"Market Street 5-5, 2F"
2500,"Market Street 5-6, 1F"
2501,"Market Street 5-6, 2F"
2502,Market Street 5-7
2503,Calpheon Guild House 2
2504,"Market Street 6-1, 2F"
2505,Market Street 6-2
2506,"Market Street 6-3, 1F"
2507,"Market Street 6-3, 2F"
2508,Market Street 6-4
2509,"Market Street 6-5, 1F"
2510,"Market Street 6-5, 2F"
2511,"Market Street 7-1, Rm. 1"
2512,"Market Street 7-1, Rm. 2"
2513,Market Street 7-2
2514,"Market Street 7-3, 1F"
2515,"Market Street 7-3, 2F"
2516,"Market Street 7-4, 2F"
2517,"Market Street 7-5, 2F"
2518,"Market Street 7-6, 1F"
2519,"Market Street 7-6, 2F"
2520,"Market Street 7-6, 3F"
2521,"Market Street 7-7, 1F"
2522,"Market Street 7-7, 2F"
2551,Noble Quarter 1-1
2552,"Noble Quarter 1-2, 2F"
2553,Noble Quarter 1-3
2554,"Noble Quarter 1-4, 1F"
2555,"Noble Quarter 1-4, 2F"
2556,"Noble Quarter 1-5, 1F"
2557,"Noble Quarter 1-5, 2F"
2558,Noble Quarter 1-6
2559,"Noble Quarter 1-7, 1F"
2560,"Noble Quarter 1-7, 2F"
2561,"Noble Quarter 1-7, 3F"
2562,Noble Quarter 2-1
2563,"Noble Quarter 2-2, 1F"
2564,"Noble Quarter 2-2, 2F"
2565,"Noble Quarter 2-3, 1F"
2566,"Noble Quarter 2-3, 2F"
2567,"Noble Quarter 2-4, 1F"
2568,"Noble Quarter 2-4, 2F"
2569,Calpheon Guild House 6
2571,"Noble Quarter 2-3, 3F"
2601,"Merchant Lane 1-1, Rm. 1"
2602,"Merchant Lane 1-1, Rm. 2"
2603,"Merchant Lane 1-1, Rm. 3"
2604,Merchant Lane 1-2
2605,"Merchant Lane 2-1, Rm. 1"
2606,"Merchant Lane 2-1, Rm. 2"
2607,"Merchant Lane 2-2, 1F"
2608,Calpheon Guild House 3
2609,"Merchant Lane 2-3, 2F"
2610,"Merchant Lane 2-4, 1F"
2611,"Merchant Lane 2-4, 2F"
2612,"Merchant Lane 2-5, B1"
2613,"Merchant Lane 2-5, 1F"
2614,Merchant Lane 2-6
2615,"Merchant Lane 2-7, 1F"
2616,"Merchant Lane 2-7, 2F"
2617,"Merchant Lane 2-7, 3F"
2618,Merchant Lane 2-8
2619,"Merchant Lane 2-9, 1F"
2620,"Merchant Lane 2-9, 2F"
2621,Merchant Lane 3-1
2622,"Merchant Lane 3-2, 1F"
2623,"Merchant Lane 3-2, 2F"
2624,"Merchant Lane 3-3, 1F"
2625,"Merchant Lane 3-3, 2F"
2626,"Merchant Lane 3-4, 1F"
2627,"Merchant Lane 3-4, 2F"
2628,"Merchant Lane 3-5, 1F"
2629,"Merchant Lane 3-5, 2F"
2630,"Merchant Lane 3-6, 1F"
2631,"Merchant Lane 3-6, 2F"
2632,"Merchant Lane 3-7, 1F"
2633,"Merchant Lane 3-7, 2F"
2634,Merchant Lane 3-8
2635,"Merchant Lane 3-9, 1F"
2636,"Merchant Lane 3-9, 2F"
2637,"Workshop District 1-1, Rm. 1"
2638,"Workshop District 1-1, Rm. 2"
2639,"Workshop District 1-2, 1F"
2641,Workshop District 1-3
2642,"Workshop District 1-4, 1F"
2643,"Workshop District 1-4, 2F"
2644,"Workshop District 1-5, 1F"
2645,"Workshop District 1-5, 2F"
2646,"Workshop District 1-6, 1F"
2647,Calpheon Guild House 4
2648,"Workshop District 2-1, 1F"
2649,"Workshop District 2-1, 2F"
2650,"Workshop District 2-2, 1F"
2651,"Workshop District 2-2, 2F"
2652,"Workshop District 2-3, 1F"
2653,"Workshop District 2-3, 2F"
2655,"Workshop District 2-4, 2F"
2656,"Workshop District 2-5, 1F"
2657,"Workshop District 2-5, 2F"
2658,"Chapel 1-1, 1F"
2659,Chapel 1-2
2660,"Chapel 1-3, 1F"
2661,"Chapel 1-4, 1F"
2662,"Chapel 2-1, 1F"
2663,"Chapel 2-2, 1F"
2664,"Chapel 2-3, 1F"
2665,"Chapel 2-3, 2F"
2666,Chapel 2-4
2667,"Chapel 2-5, 1F"
2668,"Chapel 2-5, 2F"
2669,"Chapel 2-5, 3F"
2670,Chapel 3-1
2671,Chapel 3-2
2672,Chapel 3-3
2673,"Chapel 3-4, 1F"
2674,"Chapel 3-4, 2F"
2675,"Chapel 3-5, 1F"
2676,"Chapel 3-5, 2F"
2677,Chapel 3-6
2678,"Chapel 3-7, 1F"
2679,"Chapel 3-7, 2F"
2680,"Chapel 3-8, 1F"
2681,"Chapel 3-8, 2F"
2682,"Chapel 3-9, 1F"
2683,"Chapel 3-9, 2F"
2684,"Chapel 3-10, 2F"
2685,"Chapel 4-1, 1F"
2686,"Chapel 4-1, 2F"
2687,"Chapel 4-2, 1F"
2688,"Chapel 4-2, 2F"
2689,Chapel 4-3
2690,"Chapel 4-4, 1F"
2691,Calpheon Guild House 5
2692,"Chapel 4-5, 1F"
2693,"Chapel 4-5, 2F"
2694,Chapel 4-7
2695,Merchant Lane 3-10
2696,"Workshop District 1-2, B1"
2697,Chapel 4-6
2698,"Chapel 1-1, 2F"
2699,"Chapel 1-3, 2F"
2700,"Chapel 1-4, 2F"
2701,"Chapel 1-4, 3F"
2702,"Chapel 2-1, 2F"
2703,"Chapel 2-2, 2F"
2704,Calpheon Guild House 7
2751,Calpheon North Gate 1
2752,Calpheon North Gate 2
2753,Calpheon North Gate 3
2754,"Calpheon North Gate 4, 1F"
2755,"Calpheon North Gate 4, 2F"
2771,Calpheon South Gate 1
2772,"Calpheon South Gate 2, 1F"
2773,"Calpheon South Gate 2, 2F"
2774,Calpheon South Gate 3
2775,"Calpheon South Gate 4, 1F"
2776,"Calpheon South Gate 4, 2F"
2791,"Calpheon East Gate 1, 1F"
2792,Calpheon East Gate 3
2793,"Calpheon East Gate 4, 1F"
2794,"Calpheon East Gate 4, 2F"
2795,"Calpheon East Gate 4, 3F"
2796,"Calpheon East Gate 5, 1F"
2797,"Calpheon East Gate 5, 2F"
2798,"Calpheon East Gate 6, 1F"
2799,"Calpheon East Gate 6, 2F"
2800,Calpheon East Gate 7
2801,"Calpheon East Gate 8, 1F"
2802,"Calpheon East Gate 8, 2F"
2803,Calpheon East Gate 9
2804,"Calpheon East Gate 1, 2F"
2805,Calpheon East Gate 2
2811,"Gabino Farm 1, 1F"
2812,"Gabino Farm 1, 2F"
2813,"Gabino Farm 2, 2F"
2814,"Gabino Farm 3, 1F"
2815,"Gabino Farm 3, 2F"
2816,"Gabino Farm 4, 1F"
2817,"Gabino Farm 4, 2F"
2818,Gabino Farm 5
2820,"Gabino Farm 6, 1F"
2821,"Gabino Farm 6, 2F"
2822,Gabino Farm 7
2825,"Delphe Knights Castle 1, 1F"
2826,"Delphe Knights Castle 1, 2F"
2831,Abun 1-1
2832,Abun 1-2
2833,Abun 1-3
2834,Abun 2-1
2835,Abun 2-2
2836,Ahto Farm 1
2837,Ahto Farm 2
2838,Kasula Farm 1
2839,Kasula Farm 2
2840,Kasula Farm 3
2841,Kasula Farm 4
2842,Stonetail Horse Ranch 1
2843,Stonetail Horse Ranch 2
2844,Stonetail Horse Ranch 3
2845,Kusha 2
2846,Kusha 1-1
2847,Kusha 1-2
2848,Kusha 1-3
2849,Tarif 1-4
2850,Tarif 1-1
2851,Tarif 1-2
2852,Tarif 1-3
2853,"Tarif 2-1, Rm. 1"
2854,"Tarif 2-1, Rm. 2"
2855,"Tarif 2-2, 1F"
2856,"Tarif 2-2, 2F"
2857,Tarif 2-3
2858,Tarif Guild House
2859,Splashing Point 1-1
2860,Splashing Point 1-2
2861,Splashing Point 2-1
2862,Splashing Point 2-2
2863,Splashing Point 2-3
2864,Shuri Farm 1
2865,Shuri Farm 2
2866,"Altinova 1-1, 1F"
2867,"Altinova 1-1, 2F"
2869,Altinova 1-2
2870,"Altinova 2-1, 1F"
2871,"Altinova 2-1, 2F"
2873,Altinova 2-2
2874,Altinova 2-3
2875,Altinova 3-1
2876,Altinova 3-2
2877,Altinova 3-3
2878,Altinova 3-4
2879,Altinova 3-5
2880,Altinova Guild House 1
2881,Altinova 4-1
2882,Altinova 4-2
2883,Altinova 4-3
2884,Altinova 4-4
2885,Altinova 4-5
2886,Altinova 5-1
2887,Altinova 5-2
2888,Altinova 5-3
2889,Altinova 5-4
2891,Altinova 5-5
2892,Altinova 5-6
2893,Altinova 5-7
2894,Altinova 5-8
2895,Altinova 6-1
2896,Altinova 6-2
2897,"Altinova 6-3, 1F"
2898,"Altinova 6-3, 2F"
2900,Altinova 6-4
2901,Altinova 6-5
2902,Altinova 6-6
2903,Altinova 7-4
2904,Altinova 7-3
2905,Altinova Guild House 2
2906,Altinova 8-1
2907,Altinova 8-2
2908,Altinova 8-3
2909,Altinova 8-4
2910,Altinova 9
2911,Altinova 10-1
2912,Altinova 10-2
2913,Altinova 10-3
2914,Altinova 10-4
2915,Altinova 7-1
2916,Altinova 7-2
3001,"Valencia 1-1, 1F"
3002,"Valencia 1-1, 2F"
3003,Valencia 1-2
3004,"Valencia 1-3, 1F"
3005,"Valencia 1-3, 2F"
3006,"Valencia 1-4, 1F"
3007,"Valencia 1-4, 2F"
3008,Valencia 2-1
3009,"Valencia 2-2, 1F"
3010,"Valencia 2-2, 2F"
3011,Valencia 2-3
3012,"Valencia 2-4, 1F"
3013,"Valencia 2-4, 2F"
3014,"Valencia 2-5, Rm. 1"
3015,"Valencia 2-5, Rm. 2"
3016,Valencia 2-6
3021,Valencia 3-1
3022,"Valencia 3-2, 1F"
3023,"Valencia 3-2, 2F"
3024,Valencia 3-3
3025,Valencia 3-4
3026,Valencia 3-5
3027,"Valencia 3-6, 1F"
3028,"Valencia 3-6, 2F"
3031,"Valencia 4-1, 1F"
3032,"Valencia 4-1, 2F"
3033,"Valencia 4-2, 1F, Rm. 1"
3034,"Valencia 4-2, 1F, Rm. 2"
3035,"Valencia 4-2, 2F"
3036,"Valencia 5-1, 1F"
3037,"Valencia 5-1, 2F"
3038,"Valencia 5-2, 1F"
3039,"Valencia 5-2, 2F"
3040,"Valencia 5-3, 1F"
3041,"Valencia 5-3, 2F"
3042,"Valencia 5-4, 1F"
3043,"Valencia 5-4, 2F"
3044,"Valencia 6-1, 1F"
3045,"Valencia 6-1, 2F"
3046,"Valencia 6-2, 1F, Rm. 1"
3047,"Valencia 6-2, 1F, Rm. 2"
3048,"Valencia 6-2, 2F, Rm. 3"
3049,"Valencia 7-1, 1F"
3050,"Valencia 7-1, 2F"
3051,"Valencia 7-1, 3F"
3052,"Valencia 7-2, 1F"
3053,"Valencia 7-2, 2F"
3056,Valencia 8-1
3057,"Valencia 8-2, 1F"
3058,"Valencia 8-2, 2F"
3059,"Valencia 8-3, 1F"
3060,"Valencia 8-3, 2F"
3061,"Valencia 8-4, 1F"
3062,"Valencia 8-4, 2F"
3063,"Valencia 8-5, 1F"
3064,"Valencia 8-5, 2F"
3065,Valencia 9-1
3066,Valencia 9-2
3067,Valencia 9-3
3068,"Valencia 9-4, 1F"
3069,"Valencia 9-4, 2F"
3070,"Valencia 9-5, 1F"
3071,"Valencia 9-5, 2F"
3072,"Valencia 10-1, 1F, Rm. 1"
3073,"Valencia 10-1, 1F, Rm. 2"
3074,"Valencia 10-1, 2F"
3075,Valencia 10-2
3081,Valencia 11-1
3082,"Valencia 11-2, 1F"
3083,"Valencia 11-2, 2F"
3084,Valencia 11-3
3085,"Valencia 11-4, 1F"
3086,"Valencia 11-4, 2F"
3087,"Valencia 11-5, 1F"
3088,"Valencia 11-5, 2F"
3089,"Valencia 12-1, 1F"
3090,"Valencia 12-1, 2F"
3091,"Valencia 12-2, 1F"
3092,"Valencia 12-2, 2F"
3093,Valencia 12-3
3101,"Valencia 13-1, 1F"
3102,"Valencia 13-1, 2F"
3103,"Valencia 13-2, 1F"
3104,"Valencia 13-2, 2F"
3105,Valencia 13-3
3106,"Valencia 13-4, 1F"
3107,"Valencia 13-4, 2F"
3108,"Valencia 14-1, 1F"
3109,"Valencia 14-1, 2F"
3110,"Valencia 14-2, 1F"
3111,"Valencia 14-2, 2F"
3112,"Valencia 14-3, 1F"
3113,"Valencia 14-3, 2F"
3114,Valencia 14-4
3121,"Valencia 15-1, 1F"
3122,"Valencia 15-1, 2F"
3123,"Valencia 15-2, 1F"
3124,"Valencia 15-2, 2F"
3125,"Valencia 15-3, 1F"
3126,"Valencia 15-3, 2F"
3127,Valencia 15-4
3128,"Valencia 15-5, 1F"
3129,"Valencia 15-5, 2F"
3130,Valencia 16-1
3131,"Valencia 16-2, 1F"
3132,"Valencia 16-2, 2F"
3133,"Valencia 16-3, 1F"
3134,"Valencia 16-3, 2F"
3141,Valencia 17-1
3143,Valencia 17-2
3144,Valencia 17-3
3145,"Valencia 17-4, 1F"
3146,"Valencia 17-4, 2F"
3147,"Valencia 18-1, 1F"
3148,"Valencia 18-1, 2F"
3149,"Valencia 18-2, 1F"
3150,"Valencia 18-2, 2F"
3151,Valencia 19-1
3152,"Valencia 19-2, 1F"
3153,"Valencia 19-2, 2F"
3154,"Valencia 19-3, 1F"
3155,"Valencia 19-3, 2F"
3156,"Valencia 19-4, 1F"
3157,"Valencia 19-4, 2F"
3158,"Valencia 20-1, 1F"
3159,"Valencia 20-1, 2F"
3160,"Valencia 20-1, 3F"
3161,"Valencia 20-2, 1F"
3162,"Valencia 20-2, 2F"
3164,Fohalam Farm 1
3165,Valencia Plantation 1-1
3166,Valencia Plantation 1-2
3167,Valencia Plantation 1-3
3168,Erdal Farm 1
3171,Ancado Inner Harbor 1-1
3172,Ancado Inner Harbor 1-2
3173,Ancado Inner Harbor 1-3
3174,Altas Farm 1-1
3175,Altas Farm 1-2
3201,Shakatu Camp 1-1
3202,Shakatu Camp 1-2
3203,Shakatu Camp 1-3
3204,Shakatu Camp 2-1
3205,Shakatu Camp 2-2
3206,Shakatu Farm 1-1
3207,Shakatu Farm 1-2
3301,Sand Grain Bazaar 1-1
3302,Sand Grain Bazaar 1-2
3303,Sand Grain Bazaar 1-3
3304,Sand Grain Bazaar 2-1
3305,Sand Grain Bazaar 2-2
3306,Sand Grain Bazaar 2-3
3307,Sand Grain Bazaar 3-1
3308,Sand Grain Bazaar 3-2
3309,Barhan Farm 1-1
3310,Barhan Farm 1-2
3351,Cadry Guild House
3352,Pujiya Guild House
3353,Taphtar Guild House
3354,Shakatu Guild House
3355,Valencia Guild House 1
3356,Valencia Guild House 2
3357,Valencia Guild House 3
3358,Valencia Guild House 4
3371,Kunid's Villa
3372,Karashu's Villa
3373,Amir's Villa
3374,Shakatu's Villa
3375,Alsabi's Villa
3376,Gahaz's Villa
3377,Lohan's Villa
3378,Tasaila's Villa
3379,Kiyak's Villa
3380,Muna's Villa
3381,Shandi's Villa
3382,Marzana's Villa
3383,Inaha's Villa
3384,Talia's Villa
3385,Atosa's Villa
3386,Dudora's Villa
3387,Oberin's Villa
3401,Arehaza 1-1
3402,Arehaza 1-2
3403,Arehaza 2-1
3404,Arehaza 2-2
3501,Grána 1
3502,Grána 2
3503,"Grána 3, 1F"
3504,"Grána 3, 2F"
3505,Grána 4
3506,Grána 5
3507,Grána 6
3508,Grána 7
3509,Grána 8
3510,Grána 9
3511,Grána 10
3512,Grána 11
3513,"Grána 12, 1F"
3514,"Grána 12, 2F"
3515,Grána 13
3516,Grána 14
3517,Grána 15
3518,Grána 16
3519,Grána 17
3520,Grána Guild House
3551,Viv Foretta Hamlet 1
